value,count
47924.50879,0
48040.96891,0
48157.71818,0
48274.75733,0
48392.08707,0
48509.70814,0
48627.62125,0
48745.82713,0
48864.32652,0
48983.12014,0
49102.20873,0
49221.59301,0
49341.27374,0
49461.25164,0
49581.52745,0
49702.10192,0
49822.9758,0
49944.14982,0
50065.62474,0
50187.4013,0
50309.48025,0
50431.86236,0
50554.54837,0
50677.53903,0
50800.83512,0
50924.43739,0
51048.3466,0
51172.56351,0
51297.0889,0
51421.92353,0
51547.06817,0
51672.5236,0
51798.29058,0
51924.36989,0
52050.76232,0
52177.46864,0
52304.48962,0
52431.82607,0
52559.47876,0
52687.44848,0
52815.73601,0
52944.34216,0
53073.26771,0
53202.51346,0
53332.08021,0
53461.96875,0
53592.17989,0
53722.71444,0
53853.57319,0
53984.75695,0
54116.26653,0
54248.10276,0
54380.26642,0
54512.75836,0
54645.57937,0
54778.73028,0
54912.21192,0
55046.0251,0
55180.17066,0
55314.64941,0
55449.46219,0
55584.60983,0
55720.09317,0
55855.91304,0
55992.07028,0
56128.56572,0
56265.40022,0
56402.57461,0
56540.08974,0
56677.94647,0
56816.14563,0
56954.68809,0
57093.5747,0
57232.80632,0
57372.38379,0
57512.308,0
57652.5798,0
57793.20005,0
57934.16962,0
58075.48939,0
58217.16022,0
58359.18299,0
58501.55858,0
58644.28786,0
58787.37171,0
58930.81103,0
59074.60668,0
59218.75957,0
59363.27058,0
59508.1406,0
59653.37053,0
59798.96125,0
59944.91368,0
60091.22871,0
60237.90725,0
60384.95019,0
60532.35846,0
60680.13294,0
60828.27457,0
60976.78425,0
61125.6629,0
61274.91144,0
61424.53079,0
61574.52187,0
61724.8856,0
61875.62293,0
62026.73477,0
62178.22206,0
62330.08574,0
62482.32673,0
62634.94599,0
62787.94445,0
62941.32306,0
63095.08276,0
63249.22451,0
63403.74925,0
63558.65793,0
63713.95153,0
63869.63098,0
64025.69726,0
64182.15132,0
64338.99414,0
64496.22667,0
64653.8499,0
64811.86479,0
64970.27232,0
65129.07346,0
65288.26921,0
65447.86053,0
65607.84841,0
65768.23385,0
65929.01783,0
66090.20134,0
66251.78538,0
66413.77095,0
66576.15905,0
66738.95067,0
66902.14683,0
67065.74853,0
67229.75677,0
67394.17258,0
67558.99697,0
67724.23095,0
67889.87555,0
68055.93179,0
68222.40068,0
68389.28327,0
68556.58058,0
68724.29364,0
68892.42349,0
69060.97116,0
69229.9377,0
69399.32415,0
69569.13155,0
69739.36096,0
69910.01342,0
70081.08998,0
70252.59171,0
70424.51967,0
70596.8749,0
70769.65848,0
70942.87148,0
71116.51496,0
71290.58999,0
71465.09765,0
71640.03902,0
71815.41517,0
71991.2272,0
72167.47618,0
72344.1632,0
72521.28935,0
72698.85573,0
72876.86343,0
73055.31356,0
73234.2072,0
73413.54548,0
73593.32949,0
73773.56034,0
73954.23915,0
74135.36703,0
74316.94511,0
74498.97449,0
74681.45631,0
74864.39169,0
75047.78177,0
75231.62766,0
75415.93052,0
75600.69147,0
75785.91166,0
75971.59222,0
76157.73432,0
76344.33909,0
76531.40769,0
76718.94127,0
76906.94099,0
77095.40801,0
77284.34349,0
77473.74861,0
77663.62453,0
77853.97241,0
78044.79345,0
78236.08881,0
78427.85968,0
78620.10724,0
78812.83268,0
79006.03718,0
79199.72195,0
79393.88817,0
79588.53705,0
79783.66978,0
79979.28757,0
80175.39164,0
80371.98318,0
80569.06341,0
80766.63356,0
80964.69484,0
81163.24847,0
81362.29567,0
81561.83769,0
81761.87575,0
81962.41108,0
82163.44492,0
82364.97852,0
82567.01311,0
82769.54996,0
82972.5903,0
83176.13538,0
83380.18648,0
83584.74484,0
83789.81173,0
83995.38842,0
84201.47617,0
84408.07626,0
84615.18997,0
84822.81856,0
85030.96333,0
85239.62556,0
85448.80653,0
85658.50755,0
85868.7299,0
86079.47488,0
86290.74379,0
86502.53794,0
86714.85864,0
86927.70719,0
87141.08491,0
87354.99313,0
87569.43315,0
87784.4063,0
87999.91391,0
88215.95732,0
88432.53785,0
88649.65684,0
88867.31564,0
89085.51558,0
89304.25801,0
89523.5443,0
89743.37578,0
89963.75381,0
90184.67977,0
90406.155,0
90628.18089,0
90850.75879,0
91073.89009,0
91297.57616,0
91521.81839,0
91746.61815,0
91971.97684,0
92197.89585,0
92424.37657,0
92651.4204,0
92879.02874,0
93107.203,0
93335.9446,0
93565.25493,0
93795.13541,0
94025.58748,0
94256.61254,0
94488.21203,0
94720.38737,0
94953.14001,0
95186.47137,0
95420.38289,0
95654.87603,0
95889.95223,0
96125.61294,0
96361.85962,0
96598.69372,0
96836.11672,0
97074.13006,0
97312.73524,0
97551.9337,0
97791.72695,0
98032.11645,0
98273.10369,0
98514.69015,0
98756.87734,0
98999.66675,0
99243.05987,0
99487.0582,0
99731.66327,0
99976.87656,0
100222.6996,0
100469.1339,0
100716.181,0
100963.8425,0
101212.1197,0
101461.0144,0
101710.5279,0
101960.6619,0
102211.418,0
102462.7975,0
102714.8022,0
102967.4335,0
103220.6931,0
103474.5824,0
103729.1031,0
103984.2567,0
104240.0448,0
104496.4689,0
104753.5308,0
105011.2319,0
105269.5738,0
105528.5581,0
105788.1865,0
106048.4606,0
106309.3818,0
106570.952,0
106833.1726,0
107096.0453,0
107359.5717,0
107623.7535,0
107888.5922,0
108154.0895,0
108420.2471,0
108687.0666,0
108954.5497,0
109222.6979,0
109491.5129,0
109760.9965,0
110031.1503,0
110301.9759,0
110573.475,0
110845.6493,0
111118.5005,0
111392.0302,0
111666.2402,0
111941.1321,0
112216.7077,0
112492.9686,0
112769.9166,0
113047.5533,0
113325.8804,0
113604.8998,0
113884.6131,0
114165.022,0
114446.1283,0
114727.9337,0
115010.44,0
115293.6489,0
115577.5621,0
115862.1814,0
116147.5085,0
116433.5453,0
116720.2935,0
117007.7548,0
117295.931,0
117584.824,0
117874.4354,0
118164.7672,0
118455.821,0
118747.5987,0
119040.102,0
119333.3329,0
119627.293,0
119921.9843,0
120217.4085,0
120513.5674,0
120810.4629,0
121108.0969,0
121406.4711,0
121705.5874,0
122005.4476,0
122306.0537,0
122607.4074,0
122909.5106,0
123212.3652,0
123515.973,0
123820.336,0
124125.456,0
124431.3349,0
124737.9746,0
125045.3769,0
125353.5438,0
125662.4772,0
125972.179,0
126282.6511,0
126593.8954,0
126905.9138,0
127218.7083,0
127532.2808,0
127846.6333,0
128161.7676,0
128477.6858,0
128794.3897,0
129111.8813,0
129430.1627,0
129749.2357,0
130069.1023,0
130389.7646,0
130711.2244,0
131033.4838,0
131356.5447,0
131680.4093,0
132005.0793,0
132330.557,0
132656.8442,0
132983.943,0
133311.8554,0
133640.5834,0
133970.1292,0
134300.4946,0
134631.6817,0
134963.6927,0
135296.5295,0
135630.1941,0
135964.6888,0
136300.0154,0
136636.1762,0
136973.1731,0
137311.0082,0
137649.6838,0
137989.2017,0
138329.5642,0
138670.7732,0
139012.8311,0
139355.7397,0
139699.5014,0
140044.1181,0
140389.5921,0
140735.9254,0
141083.1202,0
141431.1787,0
141780.1029,0
142129.8951,0
142480.5573,0
142832.0919,0
143184.5009,0
143537.7865,0
143891.9509,0
144246.9963,0
144602.9249,0
144959.7389,0
145317.4404,0
145676.0318,0
146035.5151,0
146395.8927,0
146757.1668,0
147119.3395,0
147482.4131,0
147846.39,0
148211.2722,0
148577.0621,0
148943.7619,0
149311.374,0
149679.9005,0
150049.3437,0
150419.706,0
150790.9896,0
151163.1968,0
151536.3298,0
151910.3911,0
152285.383,0
152661.3076,0
153038.1674,0
153415.9648,0
153794.7019,0
154174.3812,0
154555.005,0
154936.5756,0
155319.0955,0
155702.5669,0
156086.9923,0
156472.3741,0
156858.7145,0
157246.016,0
157634.281,0
158023.5118,0
158413.711,0
158804.8808,0
159197.0238,0
159590.1423,0
159984.2388,0
160379.3156,0
160775.3753,0
161172.4203,0
161570.453,0
161969.4759,0
162369.4915,0
162770.5022,0
163172.5105,0
163575.5189,0
163979.5299,0
164384.5459,0
164790.5696,0
165197.6033,0
165605.6496,0
166014.7111,0
166424.7902,0
166835.8895,0
167248.0115,0
167661.1588,0
168075.3339,0
168490.5394,0
168906.7778,0
169324.0518,0
169742.3638,0
170161.7166,0
170582.1126,0
171003.5544,0
171426.0448,0
171849.5862,0
172274.1813,0
172699.8327,0
173126.5431,0
173554.3151,0
173983.1513,0
174413.0543,0
174844.0269,0
175276.0718,0
175709.1914,0
176143.3886,0
176578.6661,0
177015.0264,0
177452.4724,0
177891.0066,0
178330.6319,0
178771.3509,0
179213.1664,0
179656.0811,0
180100.0977,0
180545.2189,0
180991.4476,0
181438.7864,0
181887.2382,0
182336.8057,0
182787.4917,0
183239.2989,0
183692.2302,0
184146.2884,0
184601.4762,0
185057.7966,0
185515.2522,0
185973.8459,0
186433.5806,0
186894.459,0
187356.4842,0
187819.6588,0
188283.9858,0
188749.468,0
189216.1083,0
189683.9096,0
190152.8747,0
190623.0067,0
191094.3083,0
191566.7825,0
192040.4322,0
192515.2604,0
192991.2699,0
193468.4637,0
193946.8448,0
194426.4161,0
194907.1806,0
195389.1412,0
195872.3009,0
196356.6628,0
196842.2297,0
197329.0048,0
197816.9909,0
198306.1912,0
198796.6086,0
199288.2462,0
199781.107,0
200275.1941,0
200770.5105,0
201267.0592,0
201764.8434,0
202263.8661,0
202764.1304,0
203265.6394,0
203768.3962,0
204272.4038,0
204777.6655,0
205284.1843,0
205791.9634,0
206301.0058,0
206811.3148,0
207322.8935,0
207835.745,0
208349.8725,0
208865.2793,0
209381.9684,0
209899.9431,0
210419.2066,0
210939.762,0
211461.6127,0
211984.7618,0
212509.2125,0
213034.9681,0
213562.0319,0
214090.4071,0
214620.0969,0
215151.1047,0
215683.4337,0
216217.0872,0
216752.0685,0
217288.3809,0
217826.0277,0
218365.0123,0
218905.3379,0
219447.008,0
219990.0258,0
220534.3947,0
221080.1181,0
221627.1994,0
222175.6418,0
222725.4489,0
223276.6241,0
223829.1706,0
224383.092,0
224938.3916,0
225495.0729,0
226053.1393,0
226612.5944,0
227173.4414,0
227735.6839,0
228299.3255,0
228864.3694,0
229430.8193,0
229998.6787,0
230567.951,0
231138.6398,0
231710.7485,0
232284.2808,0
232859.2402,0
233435.6302,0
234013.4544,0
234592.7163,0
235173.4196,0
235755.5678,0
236339.1645,0
236924.2133,0
237510.7179,0
238098.6819,0
238688.1088,0
239279.0024,0
239871.3663,0
240465.2041,0
241060.5196,0
241657.3163,0
242255.598,0
242855.3685,0
243456.6313,0
244059.3902,0
244663.6489,0
245269.4112,0
245876.6808,0
246485.4614,0
247095.7569,0
247707.5709,0
248320.9074,0
248935.7699,0
249552.1625,0
250170.0888,0
250789.5526,0
251410.5579,0
252033.1085,0
252657.2081,0
253282.8607,0
253910.0701,0
254538.8401,0
255169.1748,0
255801.0779,0
256434.5534,0
257069.6052,0
257706.2372,0
258344.4534,0
258984.2576,0
259625.6539,0
260268.6462,0
260913.2384,0
261559.4346,0
262207.2388,0
262856.655,0
